dominant_accession	canonical_assembly_key	sets	n_benchmark_genomes	gtdb_taxonomy	novelty_class	novelty_depth	deepest_represented_rank	novelty_class_suffix_stripped_sensitivity	novelty_class_vs_train_plus_val_sensitivity	phylum	phylum_in_train	phylum_n_train_genomes	class	class_in_train	class_n_train_genomes	order	order_in_train	order_n_train_genomes	family	family_in_train	family_n_train_genomes	genus	genus_in_train	genus_n_train_genomes	species	species_in_train	species_n_train_genomes
RS_GCF_005080865.1	005080865	set_B_v2	1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Enterobacteriaceae_A;g__Buchnera;s__Buchnera aphidicola_AG	species_novel	1	genus	lineage_represented	species_novel	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Enterobacterales_A	True	60	Enterobacteriaceae_A	True	60	Buchnera	True	6	Buchnera aphidicola_AG	False	0
RS_GCF_005222145.1	005222145	set_A_v2	1	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Azospirillales;f__Azospirillaceae;g__Azospirillum;s__Azospirillum brasilense	species_novel	1	genus	species_novel	lineage_represented	Pseudomonadota	True	25960	Alphaproteobacteria	True	3502	Azospirillales	True	16	Azospirillaceae	True	16	Azospirillum	True	11	Azospirillum brasilense	False	0
RS_GCF_005484945.1	005484945	set_B_v2;set_E	2	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Brenneria;s__Brenneria rubrifaciens	species_novel	1	genus	species_novel	species_novel	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Enterobacterales	True	14187	Enterobacteriaceae	True	12006	Brenneria	True	3	Brenneria rubrifaciens	False	0
RS_GCF_006352025.1	006352025	set_E	1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;s__Hymenobacter sp006352025	species_novel	1	genus	species_novel	species_novel	Bacteroidota	True	8279	Bacteroidia	True	8279	Cytophagales	True	392	Hymenobacteraceae	True	91	Hymenobacter	True	43	Hymenobacter sp006352025	False	0
RS_GCF_006401635.1	006401635	set_A_v2;set_E	2	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__Myxococcus;s__Myxococcus xanthus_B	species_novel	1	genus	lineage_represented	species_novel	Myxococcota	True	93	Myxococcia	True	63	Myxococcales	True	63	Myxococcaceae	True	49	Myxococcus	True	27	Myxococcus xanthus_B	False	0
RS_GCF_007290395.2	007290395	set_A_v2	1	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium cosmicum	species_novel	1	genus	species_novel	species_novel	Pseudomonadota	True	25960	Alphaproteobacteria	True	3502	Rhizobiales	True	1647	Xanthobacteraceae	True	201	Bradyrhizobium	True	149	Bradyrhizobium cosmicum	False	0
RS_GCF_007362475.1	007362475	set_A_v2	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Kaistella;s__Kaistella sp007362475	species_novel	1	genus	species_novel	species_novel	Bacteroidota	True	8279	Bacteroidia	True	8279	Flavobacteriales	True	1843	Weeksellaceae	True	573	Kaistella	True	30	Kaistella sp007362475	False	0
RS_GCF_007559005.1	007559005	set_B_v2	1	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Gordonia;s__Gordonia zhaorongruii	species_novel	1	genus	species_novel	species_novel	Actinomycetota	True	9581	Actinomycetes	True	8889	Mycobacteriales	True	4199	Mycobacteriaceae	True	3834	Gordonia	True	66	Gordonia zhaorongruii	False	0
RS_GCF_007752345.1	007752345	set_A_v2;set_B_v2;set_E	4	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__Planctopirus;s__Planctopirus ephydatiae	species_novel	1	genus	species_novel	species_novel	Planctomycetota	True	180	Planctomycetia	True	92	Planctomycetales	True	49	Planctomycetaceae	True	49	Planctopirus	True	1	Planctopirus ephydatiae	False	0
RS_GCF_007904085.1	007904085	set_B_v2;set_E	3	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Rubidibacteraceae;g__Halothece;s__Halothece natronophila	species_novel	1	genus	species_novel	species_novel	Cyanobacteriota	True	1317	Cyanobacteriia	True	813	Cyanobacteriales	True	366	Rubidibacteraceae	True	3	Halothece	True	1	Halothece natronophila	False	0
RS_GCF_008329645.1	008329645	set_E	1	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium grossiae	species_novel	1	genus	species_novel	species_novel	Actinomycetota	True	9581	Actinomycetes	True	8889	Mycobacteriales	True	4199	Mycobacteriaceae	True	3834	Mycobacterium	True	2651	Mycobacterium grossiae	False	0
RS_GCF_008642335.1	008642335	set_A_v2;set_B_v2;set_E	6	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces venezuelae_F	species_novel	1	genus	lineage_represented	species_novel	Actinomycetota	True	9581	Actinomycetes	True	8889	Streptomycetales	True	1082	Streptomycetaceae	True	1082	Streptomyces	True	1044	Streptomyces venezuelae_F	False	0
RS_GCF_008831505.1	008831505	set_B_v2;set_E	3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Marnyiella;s__Marnyiella sp008831505	species_novel	1	genus	species_novel	species_novel	Bacteroidota	True	8279	Bacteroidia	True	8279	Flavobacteriales	True	1843	Weeksellaceae	True	573	Marnyiella	True	2	Marnyiella sp008831505	False	0
RS_GCF_009184845.1	009184845	set_E	1	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lacticaseibacillus;s__Lacticaseibacillus manihotivorans	species_novel	1	genus	species_novel	species_novel	Bacillota	True	20301	Bacilli	True	16480	Lactobacillales	True	8717	Lactobacillaceae	True	1552	Lacticaseibacillus	True	155	Lacticaseibacillus manihotivorans	False	0
RS_GCF_009685175.1	009685175	set_B_v2	2	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylocystis;s__Methylocystis rosea_A	species_novel	1	genus	lineage_represented	species_novel	Pseudomonadota	True	25960	Alphaproteobacteria	True	3502	Rhizobiales	True	1647	Beijerinckiaceae	True	102	Methylocystis	True	10	Methylocystis rosea_A	False	0
RS_GCF_009730095.1	009730095	set_A_v2	1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter lwoffii_K	species_novel	1	genus	lineage_represented	species_novel	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Pseudomonadales	True	4530	Moraxellaceae	True	1787	Acinetobacter	True	1648	Acinetobacter lwoffii_K	False	0
RS_GCF_009905215.1	009905215	set_E	1	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__Kiritimatiellales;f__Tichowtungiaceae;g__Tichowtungia;s__Tichowtungia aerotolerans	species_novel	1	genus	species_novel	species_novel	Verrucomicrobiota	True	1242	Kiritimatiellia	True	5	Kiritimatiellales	True	2	Tichowtungiaceae	True	2	Tichowtungia	True	2	Tichowtungia aerotolerans	False	0
RS_GCF_010092985.1	010092985	set_A_v2;set_E	3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Pontibacter;s__Pontibacter pudoricolor	species_novel	1	genus	species_novel	species_novel	Bacteroidota	True	8279	Bacteroidia	True	8279	Cytophagales	True	392	Hymenobacteraceae	True	91	Pontibacter	True	22	Pontibacter pudoricolor	False	0
RS_GCF_010119915.1	010119915	set_A_v2;set_B_v2	2	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Cellulomonadaceae;g__Cellulomonas;s__Cellulomonas algicola	species_novel	1	genus	species_novel	species_novel	Actinomycetota	True	9581	Actinomycetes	True	8889	Actinomycetales	True	3037	Cellulomonadaceae	True	94	Cellulomonas	True	28	Cellulomonas algicola	False	0
RS_GCF_010587025.1	010587025	set_B_v2	1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Rodentibacter;s__Rodentibacter caecimuris	species_novel	1	genus	species_novel	species_novel	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Enterobacterales	True	14187	Pasteurellaceae	True	554	Rodentibacter	True	7	Rodentibacter caecimuris	False	0
RS_GCF_010728155.1	010728155	set_E	1	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium doricum	species_novel	1	genus	species_novel	species_novel	Actinomycetota	True	9581	Actinomycetes	True	8889	Mycobacteriales	True	4199	Mycobacteriaceae	True	3834	Mycobacterium	True	2651	Mycobacterium doricum	False	0
RS_GCF_011038885.2	011038885	set_B_v2	1	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia sp011038875	species_novel	1	genus	species_novel	species_novel	Actinomycetota	True	9581	Actinomycetes	True	8889	Actinomycetales	True	3037	Actinomycetaceae	True	256	Pauljensenia	True	56	Pauljensenia sp011038875	False	0
RS_GCF_011299335.1	011299335	set_A_v2;set_B_v2;set_E	3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Dysgonomonas;s__Dysgonomonas sp011299555	species_novel	1	genus	species_novel	species_novel	Bacteroidota	True	8279	Bacteroidia	True	8279	Bacteroidales	True	5346	Dysgonomonadaceae	True	49	Dysgonomonas	True	25	Dysgonomonas sp011299555	False	0
RS_GCF_012113595.1	012113595	set_B_v2;set_E	3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides faecium	species_novel	1	genus	species_novel	species_novel	Bacteroidota	True	8279	Bacteroidia	True	8279	Bacteroidales	True	5346	Bacteroidaceae	True	1657	Bacteroides	True	888	Bacteroides faecium	False	0
RS_GCF_012220205.1	012220205	set_B_v2	1	d__Bacteria;p__Bacillota;c__Bacilli;o__Mycoplasmatales;f__Metamycoplasmataceae;g__Mycoplasmopsis;s__Mycoplasmopsis gallinacea_A	species_novel	1	genus	species_novel	species_novel	Bacillota	True	20301	Bacilli	True	16480	Mycoplasmatales	True	232	Metamycoplasmataceae	True	120	Mycoplasmopsis	True	76	Mycoplasmopsis gallinacea_A	False	0
RS_GCF_012273215.1	012273215	set_A_v2;set_B_v2	4	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella;s__Gemella haemolysans_A	species_novel	1	genus	lineage_represented	species_novel	Bacillota	True	20301	Bacilli	True	16480	Staphylococcales	True	4832	Gemellaceae	True	9	Gemella	True	9	Gemella haemolysans_A	False	0
RS_GCF_012317585.1	012317585	set_B_v2	1	d__Bacteria;p__Desulfobacterota;c__Thermodesulfobacteria;o__Thermodesulfobacteriales;f__Thermodesulfobacteriaceae;g__Thermosulfurimonas_A;s__Thermosulfurimonas_A marina	species_novel	1	genus	species_novel	species_novel	Desulfobacterota	True	320	Thermodesulfobacteria	True	24	Thermodesulfobacteriales	True	24	Thermodesulfobacteriaceae	True	18	Thermosulfurimonas_A	True	1	Thermosulfurimonas_A marina	False	0
RS_GCF_012563325.1	012563325	set_E	1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Enterobacteriaceae_A;g__GCA-012562765;s__GCA-012562765 sp012563325	species_novel	1	genus	species_novel	species_novel	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Enterobacterales_A	True	60	Enterobacteriaceae_A	True	60	GCA-012562765	True	3	GCA-012562765 sp012563325	False	0
RS_GCF_013003965.1	013003965	set_A_v2	2	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Usitatibacteraceae;g__Usitatibacter;s__Usitatibacter rugosus	species_novel	1	genus	species_novel	species_novel	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Burkholderiales	True	2242	Usitatibacteraceae	True	2	Usitatibacter	True	1	Usitatibacter rugosus	False	0
RS_GCF_013008635.1	013008635	set_A_v2	1	d__Bacteria;p__Bacillota;c__Bacilli;o__Mycoplasmatales;f__Metamycoplasmataceae;g__Mycoplasmopsis;s__Mycoplasmopsis miroungigenitalium	species_novel	1	genus	species_novel	species_novel	Bacillota	True	20301	Bacilli	True	16480	Mycoplasmatales	True	232	Metamycoplasmataceae	True	120	Mycoplasmopsis	True	76	Mycoplasmopsis miroungigenitalium	False	0
RS_GCF_013340845.1	013340845	set_B_v2;set_E	3	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Thiomicrospirales;f__Thiomicrospiraceae;g__Hydrogenovibrio;s__Hydrogenovibrio marinus	species_novel	1	genus	species_novel	species_novel	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Thiomicrospirales	True	13	Thiomicrospiraceae	True	13	Hydrogenovibrio	True	4	Hydrogenovibrio marinus	False	0
RS_GCF_013343215.1	013343215	set_A_v2;set_B_v2	2	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter lwoffii_C	species_novel	1	genus	lineage_represented	species_novel	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Pseudomonadales	True	4530	Moraxellaceae	True	1787	Acinetobacter	True	1648	Acinetobacter lwoffii_C	False	0
RS_GCF_013394675.1	013394675	set_A_v2;set_B_v2;set_E	3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;s__Winogradskyella helgolandensis	species_novel	1	genus	species_novel	species_novel	Bacteroidota	True	8279	Bacteroidia	True	8279	Flavobacteriales	True	1843	Flavobacteriaceae	True	1100	Winogradskyella	True	43	Winogradskyella helgolandensis	False	0
RS_GCF_013415885.1	013415885	set_A_v2;set_B_v2	2	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Halosimplex;s__Halosimplex rubrum	species_novel	1	genus	species_novel	species_novel	Halobacteriota	True	573	Halobacteria	True	344	Halobacteriales	True	344	Haloarculaceae	True	75	Halosimplex	True	1	Halosimplex rubrum	False	0
RS_GCF_013752535.1	013752535	set_B_v2	1	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio;s__Bdellovibrio sp013752535	species_novel	1	genus	species_novel	species_novel	Bdellovibrionota	True	103	Bdellovibrionia	True	72	Bdellovibrionales	True	72	Bdellovibrionaceae	True	40	Bdellovibrio	True	22	Bdellovibrio sp013752535	False	0
RS_GCF_014055005.1	014055005	set_A_v2	2	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;s__Neisseria dentiae	species_novel	1	genus	species_novel	species_novel	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Burkholderiales	True	2242	Neisseriaceae	True	377	Neisseria	True	328	Neisseria dentiae	False	0
RS_GCF_014078535.1	014078535	set_D_clean	10	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopumilus;s__Nitrosopumilus piranensis	species_novel	1	genus	species_novel	lineage_represented	Thermoproteota	True	474	Nitrososphaeria	True	110	Nitrososphaerales	True	108	Nitrosopumilaceae	True	78	Nitrosopumilus	True	36	Nitrosopumilus piranensis	False	0
RS_GCF_014217645.1	014217645	set_B_v2	1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;s__Hymenobacter profundi	species_novel	1	genus	species_novel	species_novel	Bacteroidota	True	8279	Bacteroidia	True	8279	Cytophagales	True	392	Hymenobacteraceae	True	91	Hymenobacter	True	43	Hymenobacter profundi	False	0
RS_GCF_014236815.1	014236815	set_B_v2	1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Xanthomonas_A;s__Xanthomonas_A sp014236855	species_novel	1	genus	species_novel	species_novel	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Xanthomonadales	True	754	Xanthomonadaceae	True	689	Xanthomonas_A	True	24	Xanthomonas_A sp014236855	False	0
RS_GCF_014236835.1	014236835	set_A_v2;set_E	2	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Xanthomonas_A;s__Xanthomonas_A sp014236855	species_novel	1	genus	species_novel	species_novel	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Xanthomonadales	True	754	Xanthomonadaceae	True	689	Xanthomonas_A	True	24	Xanthomonas_A sp014236855	False	0
RS_GCF_014251695.1	014251695	set_B_v2;set_E	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales_B;f__Blattabacteriaceae;g__Blattabacterium;s__Blattabacterium cuenoti_T	species_novel	1	genus	lineage_represented	species_novel	Bacteroidota	True	8279	Bacteroidia	True	8279	Flavobacteriales_B	True	24	Blattabacteriaceae	True	24	Blattabacterium	True	24	Blattabacterium cuenoti_T	False	0
RS_GCF_014269225.2	014269225	set_E	2	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E anuradhapurensis	species_novel	1	genus	species_novel	species_novel	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Pseudomonadales	True	4530	Pseudomonadaceae	True	2348	Pseudomonas_E	True	1050	Pseudomonas_E anuradhapurensis	False	0
RS_GCF_014279775.1	014279775	set_B_v2	1	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae;g__Synechococcus_C;s__Synechococcus_C sp002500205	species_novel	1	genus	species_novel	species_novel	Cyanobacteriota	True	1317	Cyanobacteriia	True	813	PCC-6307	True	304	Cyanobiaceae	True	304	Synechococcus_C	True	28	Synechococcus_C sp002500205	False	0
RS_GCF_014279875.1	014279875	set_A_v2;set_B_v2	2	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae;g__Synechococcus_C;s__Synechococcus_C sp002172935	species_novel	1	genus	species_novel	species_novel	Cyanobacteriota	True	1317	Cyanobacteriia	True	813	PCC-6307	True	304	Cyanobiaceae	True	304	Synechococcus_C	True	28	Synechococcus_C sp002172935	False	0
RS_GCF_014323565.1	014323565	set_E	1	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hyphobacterium;s__Hyphobacterium sp014323565	species_novel	1	genus	species_novel	species_novel	Pseudomonadota	True	25960	Alphaproteobacteria	True	3502	Caulobacterales	True	172	Maricaulaceae	True	17	Hyphobacterium	True	2	Hyphobacterium sp014323565	False	0
RS_GCF_014395425.1	014395425	set_B_v2;set_E	3	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Thermomonas;s__Thermomonas brevis	species_novel	1	genus	species_novel	species_novel	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Xanthomonadales	True	754	Xanthomonadaceae	True	689	Thermomonas	True	12	Thermomonas brevis	False	0
RS_GCF_014522205.1	014522205	set_B_v2;set_E	3	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium poyangense	species_novel	1	genus	species_novel	species_novel	Actinomycetota	True	9581	Actinomycetes	True	8889	Mycobacteriales	True	4199	Mycobacteriaceae	True	3834	Corynebacterium	True	733	Corynebacterium poyangense	False	0
RS_GCF_014701115.1	014701115	set_B_v2;set_E	2	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces aurantiacus	species_novel	1	genus	species_novel	species_novel	Actinomycetota	True	9581	Actinomycetes	True	8889	Streptomycetales	True	1082	Streptomycetaceae	True	1082	Streptomyces	True	1044	Streptomyces aurantiacus	False	0
RS_GCF_014770435.1	014770435	set_B_v2;set_E	2	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter sp014770435	species_novel	1	genus	species_novel	species_novel	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Pseudomonadales	True	4530	Moraxellaceae	True	1787	Psychrobacter	True	55	Psychrobacter sp014770435	False	0
RS_GCF_014775655.1	014775655	set_A_v2	1	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Clavibacter;s__Clavibacter zhangzhiyongii	species_novel	1	genus	species_novel	species_novel	Actinomycetota	True	9581	Actinomycetes	True	8889	Actinomycetales	True	3037	Microbacteriaceae	True	742	Clavibacter	True	55	Clavibacter zhangzhiyongii	False	0
RS_GCF_014844035.1	014844035	set_A_v2;set_E	3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium sp014844035	species_novel	1	genus	species_novel	species_novel	Bacteroidota	True	8279	Bacteroidia	True	8279	Flavobacteriales	True	1843	Flavobacteriaceae	True	1100	Flavobacterium	True	322	Flavobacterium sp014844035	False	0
RS_GCF_014844095.1	014844095	set_A_v2	1	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_B;f__DSM-1321;g__Peribacillus;s__Peribacillus sp014844095	species_novel	1	genus	species_novel	species_novel	Bacillota	True	20301	Bacilli	True	16480	Bacillales_B	True	129	DSM-1321	True	28	Peribacillus	True	27	Peribacillus sp014844095	False	0
RS_GCF_014889545.1	014889545	set_D_clean	10	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanothermobacteraceae;g__Methanothermobacter;s__Methanothermobacter thermautotrophicus_A	species_novel	1	genus	lineage_represented	species_novel	Methanobacteriota	True	265	Methanobacteria	True	216	Methanobacteriales	True	216	Methanothermobacteraceae	True	18	Methanothermobacter	True	18	Methanothermobacter thermautotrophicus_A	False	0
