cohort	clustering_unit	grouping	stratum	n_genomes	statistic	estimate	ci95_lo	ci95_hi	design_se	design_ci95_lo	design_ci95_hi	note
S1_small_census	family	checkm2_class	LQ	1	p_downgrade	0	0	0				census of frame MAGs <1 Mbp; 913 family clusters
S1_small_census	family	checkm2_class	LQ	1	p_upgrade	1	1	1				census of frame MAGs <1 Mbp; 913 family clusters
S1_small_census	family	checkm2_class	LQ	1	p_HQ_checkm2	0	0	0				census of frame MAGs <1 Mbp; 913 family clusters
S1_small_census	family	checkm2_class	LQ	1	p_HQ_magicc	0	0	0				census of frame MAGs <1 Mbp; 913 family clusters
S1_small_census	family	checkm2_class	LQ	1	HQ_downgrade_rate	nan	nan	nan				census of frame MAGs <1 Mbp; 913 family clusters
S1_small_census	family	checkm2_class	LQ	1	HQ_to_MQ_rate	nan	nan	nan				census of frame MAGs <1 Mbp; 913 family clusters
S1_small_census	family	checkm2_class	LQ	1	HQ_to_LQ_rate	nan	nan	nan				census of frame MAGs <1 Mbp; 913 family clusters
S1_small_census	family	checkm2_class	LQ	1	MQ_to_HQ_rate	nan	nan	nan				census of frame MAGs <1 Mbp; 913 family clusters
S1_small_census	family	checkm2_class	LQ	1	MQ_to_LQ_rate	nan	nan	nan				census of frame MAGs <1 Mbp; 913 family clusters
S1_small_census	family	checkm2_class	LQ	1	LQ_to_higher_rate	1	1	1				census of frame MAGs <1 Mbp; 913 family clusters
S1_small_census	family	checkm2_class	LQ	1	cont5_disagreement_rate	nan	nan	nan				census of frame MAGs <1 Mbp; 913 family clusters
S1_small_census	family	checkm2_class	LQ	1	floor_rate	0	0	0				census of frame MAGs <1 Mbp; 913 family clusters
S1_small_census	family	checkm2_class	LQ	1	floor_rate_exact50	0	0	0				census of frame MAGs <1 Mbp; 913 family clusters
S1_small_census	family	checkm2_class	LQ	1	mean_d_comp	-14.0327	-14.0327	-14.0327				census of frame MAGs <1 Mbp; 913 family clusters
S1_small_census	family	checkm2_class	LQ	1	mean_d_cont	-8.1687	-8.1687	-8.1687				census of frame MAGs <1 Mbp; 913 family clusters
S1_small_census	family	checkm2_class	LQ	1	mean_comp_checkm2	74.46	74.46	74.46				census of frame MAGs <1 Mbp; 913 family clusters
S1_small_census	family	checkm2_class	LQ	1	mean_comp_magicc	60.4273	60.4273	60.4273				census of frame MAGs <1 Mbp; 913 family clusters
S1_small_census	family	checkm2_class	LQ	1	mean_cont_checkm2	10	10	10				census of frame MAGs <1 Mbp; 913 family clusters
S1_small_census	family	checkm2_class	LQ	1	mean_cont_magicc	1.8313	1.8313	1.8313				census of frame MAGs <1 Mbp; 913 family clusters
S1_small_census	family	checkm2_class	LQ	1	cell_HQ_to_HQ	0	0	0				census of frame MAGs <1 Mbp; 913 family clusters
S1_small_census	family	checkm2_class	LQ	1	cell_HQ_to_MQ	0	0	0				census of frame MAGs <1 Mbp; 913 family clusters
S1_small_census	family	checkm2_class	LQ	1	cell_HQ_to_LQ	0	0	0				census of frame MAGs <1 Mbp; 913 family clusters
S1_small_census	family	checkm2_class	LQ	1	cell_MQ_to_HQ	0	0	0				census of frame MAGs <1 Mbp; 913 family clusters
S1_small_census	family	checkm2_class	LQ	1	cell_MQ_to_MQ	0	0	0				census of frame MAGs <1 Mbp; 913 family clusters
S1_small_census	family	checkm2_class	LQ	1	cell_MQ_to_LQ	0	0	0				census of frame MAGs <1 Mbp; 913 family clusters
S1_small_census	family	checkm2_class	LQ	1	cell_LQ_to_HQ	0	0	0				census of frame MAGs <1 Mbp; 913 family clusters
S1_small_census	family	checkm2_class	LQ	1	cell_LQ_to_MQ	1	1	1				census of frame MAGs <1 Mbp; 913 family clusters
S1_small_census	family	checkm2_class	LQ	1	cell_LQ_to_LQ	0	0	0				census of frame MAGs <1 Mbp; 913 family clusters
S1_small_census	family	checkm2_class	LQ	1	slope_d_comp_per_log10Mbp	nan	nan	nan				census of frame MAGs <1 Mbp; 913 family clusters
S1_small_census	family	checkm2_class	LQ	1	slope_d_cont_per_log10Mbp	nan	nan	nan				census of frame MAGs <1 Mbp; 913 family clusters
S1_small_census	spire_cluster	overall	ALL	17201	p_class_change	0.193768	0.177839	0.209818				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	overall	ALL	17201	p_downgrade	0.177838	0.162039	0.193651				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	overall	ALL	17201	p_upgrade	0.0159293	0.013405	0.0187366				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	overall	ALL	17201	p_HQ_checkm2	0.176908	0.160051	0.192938				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	overall	ALL	17201	p_HQ_magicc	0.0697052	0.0590068	0.0816362				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	overall	ALL	17201	HQ_downgrade_rate	0.695695	0.650855	0.737289				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	overall	ALL	17201	HQ_to_MQ_rate	0.564574	0.52364	0.601981				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	overall	ALL	17201	HQ_to_LQ_rate	0.131121	0.111608	0.154537				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	overall	ALL	17201	MQ_to_HQ_rate	0.0192837	0.016054	0.0228833				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	overall	ALL	17201	MQ_to_LQ_rate	0.0665395	0.0571931	0.0764495				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	overall	ALL	17201	LQ_to_higher_rate	1	1	1				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	overall	ALL	17201	cont5_disagreement_rate	0.140546	0.125319	0.156104				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	overall	ALL	17201	floor_rate	0.079414	0.061489	0.107265				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	overall	ALL	17201	floor_rate_exact50	0	0	0				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	overall	ALL	17201	mean_d_comp	-8.30551	-8.73961	-7.8362				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	overall	ALL	17201	mean_d_cont	1.2131	1.01903	1.43802				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	overall	ALL	17201	mean_comp_checkm2	71.6358	70.6406	72.5258				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	overall	ALL	17201	mean_comp_magicc	63.3303	62.3699	64.2877				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	overall	ALL	17201	mean_cont_checkm2	1.33787	1.24818	1.42659				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	overall	ALL	17201	mean_cont_magicc	2.55097	2.31397	2.80373				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	overall	ALL	17201	cell_HQ_to_HQ	0.0538341	0.0446551	0.0644776				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	overall	ALL	17201	cell_HQ_to_MQ	0.0998779	0.0887725	0.110258				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	overall	ALL	17201	cell_HQ_to_LQ	0.0231963	0.0193935	0.0273016				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	overall	ALL	17201	cell_MQ_to_HQ	0.0158712	0.0133034	0.0187118				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	overall	ALL	17201	cell_MQ_to_MQ	0.752398	0.732622	0.772981				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	overall	ALL	17201	cell_MQ_to_LQ	0.0547643	0.0473427	0.0626553				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	overall	ALL	17201	cell_LQ_to_HQ	0	0	0				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	overall	ALL	17201	cell_LQ_to_MQ	5.81362e-05	0	0.000181609				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	overall	ALL	17201	cell_LQ_to_LQ	0	0	0				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	overall	ALL	17201	slope_d_comp_per_log10Mbp	21.2855	18.4192	24.1332				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	overall	ALL	17201	slope_d_cont_per_log10Mbp	2.2954	1.22589	3.43518				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	size_bin	<1Mb	17201	p_class_change	0.193768	0.177769	0.210508				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	size_bin	<1Mb	17201	p_downgrade	0.177838	0.162583	0.193877				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	size_bin	<1Mb	17201	p_upgrade	0.0159293	0.0133449	0.0187162				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	size_bin	<1Mb	17201	p_HQ_checkm2	0.176908	0.16021	0.193674				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	size_bin	<1Mb	17201	p_HQ_magicc	0.0697052	0.0596635	0.080874				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	size_bin	<1Mb	17201	HQ_downgrade_rate	0.695695	0.656028	0.735472				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	size_bin	<1Mb	17201	HQ_to_MQ_rate	0.564574	0.52941	0.60255				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	size_bin	<1Mb	17201	HQ_to_LQ_rate	0.131121	0.110688	0.153314				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	size_bin	<1Mb	17201	MQ_to_HQ_rate	0.0192837	0.0159888	0.0228638				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	size_bin	<1Mb	17201	MQ_to_LQ_rate	0.0665395	0.0574096	0.0771289				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	size_bin	<1Mb	17201	LQ_to_higher_rate	1	1	1				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	size_bin	<1Mb	17201	cont5_disagreement_rate	0.140546	0.125343	0.157205				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	size_bin	<1Mb	17201	floor_rate	0.079414	0.0612414	0.10573				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	size_bin	<1Mb	17201	floor_rate_exact50	0	0	0				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	size_bin	<1Mb	17201	mean_d_comp	-8.30551	-8.77574	-7.86421				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	size_bin	<1Mb	17201	mean_d_cont	1.2131	1.01276	1.44154				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	size_bin	<1Mb	17201	mean_comp_checkm2	71.6358	70.6606	72.5848				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	size_bin	<1Mb	17201	mean_comp_magicc	63.3303	62.3515	64.3073				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	size_bin	<1Mb	17201	mean_cont_checkm2	1.33787	1.24769	1.42556				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	size_bin	<1Mb	17201	mean_cont_magicc	2.55097	2.31476	2.80605				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	size_bin	<1Mb	17201	cell_HQ_to_HQ	0.0538341	0.0451164	0.0635821				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	size_bin	<1Mb	17201	cell_HQ_to_MQ	0.0998779	0.0894121	0.110751				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	size_bin	<1Mb	17201	cell_HQ_to_LQ	0.0231963	0.0192438	0.0273986				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	size_bin	<1Mb	17201	cell_MQ_to_HQ	0.0158712	0.0132851	0.0186621				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	size_bin	<1Mb	17201	cell_MQ_to_MQ	0.752398	0.732595	0.771957				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	size_bin	<1Mb	17201	cell_MQ_to_LQ	0.0547643	0.0475585	0.0630781				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	size_bin	<1Mb	17201	cell_LQ_to_HQ	0	0	0				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	size_bin	<1Mb	17201	cell_LQ_to_MQ	5.81362e-05	0	0.000183669				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	size_bin	<1Mb	17201	cell_LQ_to_LQ	0	0	0				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	size_bin	<1Mb	17201	slope_d_comp_per_log10Mbp	21.2855	18.4002	24.0816				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S1_small_census	spire_cluster	size_bin	<1Mb	17201	slope_d_cont_per_log10Mbp	2.2954	1.21397	3.44084				census of frame MAGs <1 Mbp; 5886 spire_cluster clusters
S2_rare_phylum_census	family	overall	ALL	554	p_class_change	0.5	0.450975	0.540368				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	overall	ALL	554	p_downgrade	0.359206	0.310713	0.402529				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	overall	ALL	554	p_upgrade	0.140794	0.108477	0.174488				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	overall	ALL	554	p_HQ_checkm2	0.393502	0.349282	0.438342				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	overall	ALL	554	p_HQ_magicc	0.306859	0.266892	0.355909				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	overall	ALL	554	HQ_downgrade_rate	0.577982	0.502388	0.642349				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	overall	ALL	554	HQ_to_MQ_rate	0.357798	0.283473	0.427781				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	overall	ALL	554	HQ_to_LQ_rate	0.220183	0.156233	0.279768				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	overall	ALL	554	MQ_to_HQ_rate	0.232143	0.183799	0.284354				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	overall	ALL	554	MQ_to_LQ_rate	0.217262	0.167223	0.268499				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	overall	ALL	554	LQ_to_higher_rate	nan	nan	nan				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	overall	ALL	554	cont5_disagreement_rate	0.27115	0.223788	0.326801				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	overall	ALL	554	floor_rate	0.00180505	0	0.00607318				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	overall	ALL	554	floor_rate_exact50	0	0	0				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	overall	ALL	554	mean_d_comp	-0.306082	-1.97782	1.37234				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	overall	ALL	554	mean_d_cont	5.23415	3.63769	6.58584				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	overall	ALL	554	mean_comp_checkm2	83.5644	82.2453	84.7203				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	overall	ALL	554	mean_comp_magicc	83.2583	81.5897	84.802				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	overall	ALL	554	mean_cont_checkm2	2.53603	2.2278	2.84989				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	overall	ALL	554	mean_cont_magicc	7.77018	6.06818	9.18816				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	overall	ALL	554	cell_HQ_to_HQ	0.166065	0.135623	0.20122				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	overall	ALL	554	cell_HQ_to_MQ	0.140794	0.108048	0.173128				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	overall	ALL	554	cell_HQ_to_LQ	0.0866426	0.0602106	0.112417				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	overall	ALL	554	cell_MQ_to_HQ	0.140794	0.108477	0.174488				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	overall	ALL	554	cell_MQ_to_MQ	0.333935	0.291843	0.374526				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	overall	ALL	554	cell_MQ_to_LQ	0.131769	0.099683	0.164457				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	overall	ALL	554	cell_LQ_to_HQ	0	0	0				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	overall	ALL	554	cell_LQ_to_MQ	0	0	0				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	overall	ALL	554	cell_LQ_to_LQ	0	0	0				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	overall	ALL	554	slope_d_comp_per_log10Mbp	22.3979	15.7984	30.0134				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	overall	ALL	554	slope_d_cont_per_log10Mbp	22.5657	7.60954	33.9299				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	1-2Mb	174	p_class_change	0.413793	0.324868	0.493979				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	1-2Mb	174	p_downgrade	0.350575	0.266667	0.432448				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	1-2Mb	174	p_upgrade	0.0632184	0.0285664	0.0994152				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	1-2Mb	174	p_HQ_checkm2	0.344828	0.278403	0.418302				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	1-2Mb	174	p_HQ_magicc	0.16092	0.103614	0.223608				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	1-2Mb	174	HQ_downgrade_rate	0.716667	0.576226	0.831329				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	1-2Mb	174	HQ_to_MQ_rate	0.566667	0.42	0.694953				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	1-2Mb	174	HQ_to_LQ_rate	0.15	0.0655738	0.25				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	1-2Mb	174	MQ_to_HQ_rate	0.0964912	0.0425532	0.152183				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	1-2Mb	174	MQ_to_LQ_rate	0.157895	0.088481	0.238116				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	1-2Mb	174	LQ_to_higher_rate	nan	nan	nan				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	1-2Mb	174	cont5_disagreement_rate	0.253165	0.184524	0.340278				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	1-2Mb	174	floor_rate	0.00574713	0	0.0192339				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	1-2Mb	174	floor_rate_exact50	0	0	0				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	1-2Mb	174	mean_d_comp	-6.00191	-9.02661	-3.18699				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	1-2Mb	174	mean_d_cont	3.71649	1.74112	6.26469				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	1-2Mb	174	mean_comp_checkm2	79.2321	76.5221	81.6932				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	1-2Mb	174	mean_comp_magicc	73.2302	70.1971	75.9572				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	1-2Mb	174	mean_cont_checkm2	1.70828	1.34616	2.12722				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	1-2Mb	174	mean_cont_magicc	5.42477	3.48472	7.9086				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	1-2Mb	174	cell_HQ_to_HQ	0.0977011	0.0577938	0.146341				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	1-2Mb	174	cell_HQ_to_MQ	0.195402	0.128354	0.262837				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	1-2Mb	174	cell_HQ_to_LQ	0.0517241	0.0216187	0.0852786				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	1-2Mb	174	cell_MQ_to_HQ	0.0632184	0.0285664	0.0994152				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	1-2Mb	174	cell_MQ_to_MQ	0.488506	0.409632	0.571447				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	1-2Mb	174	cell_MQ_to_LQ	0.103448	0.0569555	0.15814				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	1-2Mb	174	cell_LQ_to_HQ	0	0	0				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	1-2Mb	174	cell_LQ_to_MQ	0	0	0				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	1-2Mb	174	cell_LQ_to_LQ	0	0	0				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	1-2Mb	174	slope_d_comp_per_log10Mbp	52.155	17.7553	82.0692				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	1-2Mb	174	slope_d_cont_per_log10Mbp	-21.2158	-40.0705	-4.76964				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	2-3Mb	177	p_class_change	0.418079	0.356724	0.492671				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	2-3Mb	177	p_downgrade	0.299435	0.236264	0.372555				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	2-3Mb	177	p_upgrade	0.118644	0.0721637	0.172775				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	2-3Mb	177	p_HQ_checkm2	0.440678	0.364162	0.51547				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	2-3Mb	177	p_HQ_magicc	0.333333	0.247188	0.417815				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	2-3Mb	177	HQ_downgrade_rate	0.512821	0.412444	0.625				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	2-3Mb	177	HQ_to_MQ_rate	0.397436	0.290311	0.516879				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	2-3Mb	177	HQ_to_LQ_rate	0.115385	0.0540541	0.189189				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	2-3Mb	177	MQ_to_HQ_rate	0.212121	0.1287	0.3125				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	2-3Mb	177	MQ_to_LQ_rate	0.131313	0.0640957	0.214308				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	2-3Mb	177	LQ_to_higher_rate	nan	nan	nan				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	2-3Mb	177	cont5_disagreement_rate	0.191083	0.127365	0.268985				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	2-3Mb	177	floor_rate	0	0	0				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	2-3Mb	177	floor_rate_exact50	0	0	0				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	2-3Mb	177	mean_d_comp	-1.63971	-3.77385	0.608596				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	2-3Mb	177	mean_d_cont	1.61235	0.339848	3.25623				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	2-3Mb	177	mean_comp_checkm2	84.9376	82.3254	87.1542				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
S2_rare_phylum_census	family	size_bin	2-3Mb	177	mean_comp_magicc	83.2979	80.4532	85.9358				census of frame MAGs in phyla with <1000 catalogue MAGs; 218 family clusters
